"","Var1","Var2","Freq","Host","Site"
"1542","B10-QM5r-2-2621912","OTU2779",0,"Quercus","mixed"
"1543","C9-Q2r-2-2621905","OTU2779",0,"Quercus","native"
"1544","C10-QM4r-2-2621913","OTU2779",0,"Quercus","mixed"
"1545","D8-J5r-2-2621848","OTU2779",0,"Juniperus","perturbated"
"1546","D9-Q1r-2-2621906","OTU2779",0,"Quercus","native"
"1547","D10-QM3r-2-2621914","OTU2779",0,"Quercus","mixed"
"1548","E8-J4r-2-2621849","OTU2779",0,"Juniperus","perturbated"
"1549","E9-JM5r-2-2621907","OTU2779",0,"Juniperus","mixed"
"1550","E10-QM2r-2-2621915","OTU2779",0,"Quercus","mixed"
"1551","F8-J3r-2-2621850","OTU2779",0,"Juniperus","perturbated"
"1552","F10-QM1r-2-2621916","OTU2779",0,"Quercus","mixed"
"1553","G8-J2r-2-2621901","OTU2779",0,"Juniperus","perturbated"
"1554","G10-Q6r-2-2621917","OTU2779",0,"Quercus","native"
"1555","H8-J1r-2-2621902","OTU2779",0,"Juniperus","perturbated"
"1556","H10-Q5r-2-2621918","OTU2779",0,"Quercus","native"
"1557","A3-J6r-2-2621805","OTU2779",0,"Juniperus","perturbated"
"1558","B3-JM3r-2-2621806","OTU2779",0,"Juniperus","mixed"
"1559","C3-JM4r-2-2621807","OTU2779",1,"Juniperus","mixed"
"1560","D3-JM6r-2-2621808","OTU2779",0,"Juniperus","mixed"
"1561","A8-JM2r-2-2621845","OTU3027",0,"Juniperus","mixed"
"1562","A9-Q4r-2-2621903","OTU3027",0,"Quercus","native"
"1563","A10-QM6r-2-2621911","OTU3027",0,"Quercus","mixed"
"1564","B8-JM1r-2-2621846","OTU3027",0,"Juniperus","mixed"
"1565","B9-Q3r-2-2621904","OTU3027",0,"Quercus","native"
"1566","B10-QM5r-2-2621912","OTU3027",0,"Quercus","mixed"
"1567","C9-Q2r-2-2621905","OTU3027",0,"Quercus","native"
"1568","C10-QM4r-2-2621913","OTU3027",0,"Quercus","mixed"
"1569","D8-J5r-2-2621848","OTU3027",0,"Juniperus","perturbated"
"1570","D9-Q1r-2-2621906","OTU3027",0,"Quercus","native"
"1571","D10-QM3r-2-2621914","OTU3027",0,"Quercus","mixed"
"1572","E8-J4r-2-2621849","OTU3027",0,"Juniperus","perturbated"
"1573","E9-JM5r-2-2621907","OTU3027",0,"Juniperus","mixed"
"1574","E10-QM2r-2-2621915","OTU3027",0,"Quercus","mixed"
"1575","F8-J3r-2-2621850","OTU3027",0,"Juniperus","perturbated"
"1576","F10-QM1r-2-2621916","OTU3027",0,"Quercus","mixed"
"1577","G8-J2r-2-2621901","OTU3027",0,"Juniperus","perturbated"
"1578","G10-Q6r-2-2621917","OTU3027",0,"Quercus","native"
"1579","H8-J1r-2-2621902","OTU3027",0,"Juniperus","perturbated"
"1580","H10-Q5r-2-2621918","OTU3027",0,"Quercus","native"
"1581","A3-J6r-2-2621805","OTU3027",0,"Juniperus","perturbated"
"1582","B3-JM3r-2-2621806","OTU3027",0,"Juniperus","mixed"
"1583","C3-JM4r-2-2621807","OTU3027",0,"Juniperus","mixed"
"1584","D3-JM6r-2-2621808","OTU3027",1,"Juniperus","mixed"
"1585","A8-JM2r-2-2621845","OTU3082",0,"Juniperus","mixed"
"1586","A9-Q4r-2-2621903","OTU3082",0,"Quercus","native"
"1587","A10-QM6r-2-2621911","OTU3082",0,"Quercus","mixed"
"1588","B8-JM1r-2-2621846","OTU3082",0,"Juniperus","mixed"
"1589","B9-Q3r-2-2621904","OTU3082",0,"Quercus","native"
"1590","B10-QM5r-2-2621912","OTU3082",0,"Quercus","mixed"
"1591","C9-Q2r-2-2621905","OTU3082",0,"Quercus","native"
"1592","C10-QM4r-2-2621913","OTU3082",0,"Quercus","mixed"
"1593","D8-J5r-2-2621848","OTU3082",0,"Juniperus","perturbated"
"1594","D9-Q1r-2-2621906","OTU3082",0,"Quercus","native"
"1595","D10-QM3r-2-2621914","OTU3082",0,"Quercus","mixed"
"1596","E8-J4r-2-2621849","OTU3082",0,"Juniperus","perturbated"
"1597","E9-JM5r-2-2621907","OTU3082",0,"Juniperus","mixed"
"1598","E10-QM2r-2-2621915","OTU3082",0,"Quercus","mixed"
"1599","F8-J3r-2-2621850","OTU3082",1,"Juniperus","perturbated"
"1600","F10-QM1r-2-2621916","OTU3082",0,"Quercus","mixed"
"1601","G8-J2r-2-2621901","OTU3082",0,"Juniperus","perturbated"
"1602","G10-Q6r-2-2621917","OTU3082",0,"Quercus","native"
"1603","H8-J1r-2-2621902","OTU3082",0,"Juniperus","perturbated"
"1604","H10-Q5r-2-2621918","OTU3082",0,"Quercus","native"
"1605","A3-J6r-2-2621805","OTU3082",0,"Juniperus","perturbated"
"1606","B3-JM3r-2-2621806","OTU3082",0,"Juniperus","mixed"
"1607","C3-JM4r-2-2621807","OTU3082",0,"Juniperus","mixed"
"1608","D3-JM6r-2-2621808","OTU3082",1,"Juniperus","mixed"
"1609","A8-JM2r-2-2621845","OTU3088",0,"Juniperus","mixed"
"1610","A9-Q4r-2-2621903","OTU3088",0,"Quercus","native"
"1611","A10-QM6r-2-2621911","OTU3088",0,"Quercus","mixed"
"1612","B8-JM1r-2-2621846","OTU3088",0,"Juniperus","mixed"
"1613","B9-Q3r-2-2621904","OTU3088",0,"Quercus","native"
"1614","B10-QM5r-2-2621912","OTU3088",0,"Quercus","mixed"
"1615","C9-Q2r-2-2621905","OTU3088",0,"Quercus","native"
"1616","C10-QM4r-2-2621913","OTU3088",0,"Quercus","mixed"
"1617","D8-J5r-2-2621848","OTU3088",0,"Juniperus","perturbated"
"1618","D9-Q1r-2-2621906","OTU3088",0,"Quercus","native"
"1619","D10-QM3r-2-2621914","OTU3088",0,"Quercus","mixed"
"1620","E8-J4r-2-2621849","OTU3088",0,"Juniperus","perturbated"
"1621","E9-JM5r-2-2621907","OTU3088",0,"Juniperus","mixed"
"1622","E10-QM2r-2-2621915","OTU3088",0,"Quercus","mixed"
"1623","F8-J3r-2-2621850","OTU3088",0,"Juniperus","perturbated"
"1624","F10-QM1r-2-2621916","OTU3088",0,"Quercus","mixed"
"1625","G8-J2r-2-2621901","OTU3088",0,"Juniperus","perturbated"
"1626","G10-Q6r-2-2621917","OTU3088",1,"Quercus","native"
"1627","H8-J1r-2-2621902","OTU3088",0,"Juniperus","perturbated"
"1628","H10-Q5r-2-2621918","OTU3088",0,"Quercus","native"
"1629","A3-J6r-2-2621805","OTU3088",0,"Juniperus","perturbated"
"1630","B3-JM3r-2-2621806","OTU3088",0,"Juniperus","mixed"
"1631","C3-JM4r-2-2621807","OTU3088",0,"Juniperus","mixed"
"1632","D3-JM6r-2-2621808","OTU3088",0,"Juniperus","mixed"
"1633","A8-JM2r-2-2621845","OTU3174",0,"Juniperus","mixed"
"1634","A9-Q4r-2-2621903","OTU3174",0,"Quercus","native"
"1635","A10-QM6r-2-2621911","OTU3174",0,"Quercus","mixed"
"1636","B8-JM1r-2-2621846","OTU3174",0,"Juniperus","mixed"
"1637","B9-Q3r-2-2621904","OTU3174",0,"Quercus","native"
"1638","B10-QM5r-2-2621912","OTU3174",0,"Quercus","mixed"
"1639","C9-Q2r-2-2621905","OTU3174",0,"Quercus","native"
"1640","C10-QM4r-2-2621913","OTU3174",0,"Quercus","mixed"
"1641","D8-J5r-2-2621848","OTU3174",0,"Juniperus","perturbated"
"1642","D9-Q1r-2-2621906","OTU3174",0,"Quercus","native"
"1643","D10-QM3r-2-2621914","OTU3174",0,"Quercus","mixed"
"1644","E8-J4r-2-2621849","OTU3174",0,"Juniperus","perturbated"
"1645","E9-JM5r-2-2621907","OTU3174",0,"Juniperus","mixed"
"1646","E10-QM2r-2-2621915","OTU3174",0,"Quercus","mixed"
"1647","F8-J3r-2-2621850","OTU3174",0,"Juniperus","perturbated"
"1648","F10-QM1r-2-2621916","OTU3174",0,"Quercus","mixed"
"1649","G8-J2r-2-2621901","OTU3174",0,"Juniperus","perturbated"
"1650","G10-Q6r-2-2621917","OTU3174",0,"Quercus","native"
"1651","H8-J1r-2-2621902","OTU3174",0,"Juniperus","perturbated"
"1652","H10-Q5r-2-2621918","OTU3174",0,"Quercus","native"
"1653","A3-J6r-2-2621805","OTU3174",0,"Juniperus","perturbated"
"1654","B3-JM3r-2-2621806","OTU3174",0,"Juniperus","mixed"
"1655","C3-JM4r-2-2621807","OTU3174",1,"Juniperus","mixed"
"1656","D3-JM6r-2-2621808","OTU3174",0,"Juniperus","mixed"
"1657","A8-JM2r-2-2621845","OTU3215",0,"Juniperus","mixed"
"1658","A9-Q4r-2-2621903","OTU3215",0,"Quercus","native"
"1659","A10-QM6r-2-2621911","OTU3215",0,"Quercus","mixed"
"1660","B8-JM1r-2-2621846","OTU3215",0,"Juniperus","mixed"
"1661","B9-Q3r-2-2621904","OTU3215",0,"Quercus","native"
"1662","B10-QM5r-2-2621912","OTU3215",0,"Quercus","mixed"
"1663","C9-Q2r-2-2621905","OTU3215",0,"Quercus","native"
"1664","C10-QM4r-2-2621913","OTU3215",0,"Quercus","mixed"
"1665","D8-J5r-2-2621848","OTU3215",0,"Juniperus","perturbated"
"1666","D9-Q1r-2-2621906","OTU3215",0,"Quercus","native"
"1667","D10-QM3r-2-2621914","OTU3215",0,"Quercus","mixed"
"1668","E8-J4r-2-2621849","OTU3215",0,"Juniperus","perturbated"
"1669","E9-JM5r-2-2621907","OTU3215",0,"Juniperus","mixed"
"1670","E10-QM2r-2-2621915","OTU3215",0,"Quercus","mixed"
"1671","F8-J3r-2-2621850","OTU3215",0,"Juniperus","perturbated"
"1672","F10-QM1r-2-2621916","OTU3215",0,"Quercus","mixed"
"1673","G8-J2r-2-2621901","OTU3215",0,"Juniperus","perturbated"
"1674","G10-Q6r-2-2621917","OTU3215",0,"Quercus","native"
"1675","H8-J1r-2-2621902","OTU3215",0,"Juniperus","perturbated"
"1676","H10-Q5r-2-2621918","OTU3215",0,"Quercus","native"
"1677","A3-J6r-2-2621805","OTU3215",0,"Juniperus","perturbated"
"1678","B3-JM3r-2-2621806","OTU3215",1,"Juniperus","mixed"
"1679","C3-JM4r-2-2621807","OTU3215",0,"Juniperus","mixed"
"1680","D3-JM6r-2-2621808","OTU3215",0,"Juniperus","mixed"
"1681","A8-JM2r-2-2621845","OTU3354",0,"Juniperus","mixed"
"1682","A9-Q4r-2-2621903","OTU3354",0,"Quercus","native"
"1683","A10-QM6r-2-2621911","OTU3354",0,"Quercus","mixed"
"1684","B8-JM1r-2-2621846","OTU3354",0,"Juniperus","mixed"
"1685","B9-Q3r-2-2621904","OTU3354",1,"Quercus","native"
"1686","B10-QM5r-2-2621912","OTU3354",0,"Quercus","mixed"
"1687","C9-Q2r-2-2621905","OTU3354",0,"Quercus","native"
"1688","C10-QM4r-2-2621913","OTU3354",0,"Quercus","mixed"
"1689","D8-J5r-2-2621848","OTU3354",0,"Juniperus","perturbated"
"1690","D9-Q1r-2-2621906","OTU3354",0,"Quercus","native"
"1691","D10-QM3r-2-2621914","OTU3354",0,"Quercus","mixed"
"1692","E8-J4r-2-2621849","OTU3354",1,"Juniperus","perturbated"
"1693","E9-JM5r-2-2621907","OTU3354",0,"Juniperus","mixed"
"1694","E10-QM2r-2-2621915","OTU3354",0,"Quercus","mixed"
"1695","F8-J3r-2-2621850","OTU3354",0,"Juniperus","perturbated"
"1696","F10-QM1r-2-2621916","OTU3354",0,"Quercus","mixed"
"1697","G8-J2r-2-2621901","OTU3354",0,"Juniperus","perturbated"
"1698","G10-Q6r-2-2621917","OTU3354",0,"Quercus","native"
"1699","H8-J1r-2-2621902","OTU3354",0,"Juniperus","perturbated"
"1700","H10-Q5r-2-2621918","OTU3354",0,"Quercus","native"
"1701","A3-J6r-2-2621805","OTU3354",0,"Juniperus","perturbated"
"1702","B3-JM3r-2-2621806","OTU3354",0,"Juniperus","mixed"
"1703","C3-JM4r-2-2621807","OTU3354",0,"Juniperus","mixed"
"1704","D3-JM6r-2-2621808","OTU3354",0,"Juniperus","mixed"
"1705","A8-JM2r-2-2621845","OTU3500",0,"Juniperus","mixed"
"1706","A9-Q4r-2-2621903","OTU3500",0,"Quercus","native"
"1707","A10-QM6r-2-2621911","OTU3500",0,"Quercus","mixed"
"1708","B8-JM1r-2-2621846","OTU3500",1,"Juniperus","mixed"
"1709","B9-Q3r-2-2621904","OTU3500",0,"Quercus","native"
"1710","B10-QM5r-2-2621912","OTU3500",0,"Quercus","mixed"
"1711","C9-Q2r-2-2621905","OTU3500",0,"Quercus","native"
"1712","C10-QM4r-2-2621913","OTU3500",0,"Quercus","mixed"
"1713","D8-J5r-2-2621848","OTU3500",0,"Juniperus","perturbated"
"1714","D9-Q1r-2-2621906","OTU3500",0,"Quercus","native"
"1715","D10-QM3r-2-2621914","OTU3500",0,"Quercus","mixed"
"1716","E8-J4r-2-2621849","OTU3500",0,"Juniperus","perturbated"
"1717","E9-JM5r-2-2621907","OTU3500",0,"Juniperus","mixed"
"1718","E10-QM2r-2-2621915","OTU3500",0,"Quercus","mixed"
"1719","F8-J3r-2-2621850","OTU3500",0,"Juniperus","perturbated"
"1720","F10-QM1r-2-2621916","OTU3500",0,"Quercus","mixed"
"1721","G8-J2r-2-2621901","OTU3500",0,"Juniperus","perturbated"
"1722","G10-Q6r-2-2621917","OTU3500",0,"Quercus","native"
"1723","H8-J1r-2-2621902","OTU3500",0,"Juniperus","perturbated"
"1724","H10-Q5r-2-2621918","OTU3500",0,"Quercus","native"
"1725","A3-J6r-2-2621805","OTU3500",0,"Juniperus","perturbated"
"1726","B3-JM3r-2-2621806","OTU3500",1,"Juniperus","mixed"
"1727","C3-JM4r-2-2621807","OTU3500",0,"Juniperus","mixed"
"1728","D3-JM6r-2-2621808","OTU3500",0,"Juniperus","mixed"
